pubtime	pcode	sentiment_score	半导体电子	计算机通信互联网	新能源电力设备	汽车产业链	医药医疗	金融	地产建筑建材	机械设备高端制造	军工航空航天	有色金属资源	化工材料	消费食品家电轻工	交通运输物流	公用事业环保	综合其他
2023-10-19 20:57:00	国办发〔2023〕37号	0.698327	0.000000	0.052632	0.000000	0.000000	0.000000	0.842105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052632	0.000000	0.052632
2023-10-16 16:57:00	国发〔2023〕16号	0.708470	0.000000	0.041176	0.176471	0.011765	0.023529	0.052941	0.017647	0.035294	0.023529	0.200000	0.070588	0.000000	0.152941	0.011765	0.182353
2023-10-11 17:08:00	国发〔2023〕15号	0.688697	0.000000	0.022831	0.004566	0.000000	0.013699	0.694064	0.000000	0.004566	0.000000	0.000000	0.000000	0.082192	0.022831	0.000000	0.155251
2023-10-10 16:57:00	国函〔2023〕107号	0.690751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2023-09-29 18:57:00	国办发〔2023〕36号	0.671865	0.000000	0.000000	0.000000	0.000000	0.000000	0.183673	0.020408	0.000000	0.040816	0.000000	0.000000	0.326531	0.204082	0.000000	0.224490
2023-09-28 20:43:00	国办发〔2023〕34号	0.708719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2023-09-06 16:55:00	国函〔2023〕87号	0.640363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2023-09-04 20:55:00	国办发〔2023〕29号	0.690803	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.571429	0.000000	0.000000	0.000000	0.142857
2023-09-01 11:57:00	国令第765号	0.693700	0.000000	0.000000	0.000000	0.000000	0.172414	0.827586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2023-08-31 16:57:00	国发〔2023〕13号	0.652892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
2023-08-29 16:55:00	国发〔2023〕12号	0.685952	0.098214	0.250000	0.000000	0.017857	0.232143	0.142857	0.026786	0.053571	0.000000	0.000000	0.044643	0.017857	0.044643	0.000000	0.071429
2023-08-22 16:55:00	国办发〔2023〕26号	0.702471	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2023-08-21 16:55:00	国令第764号	0.669169	0.000000	0.000000	0.000000	0.000000	0.011494	0.091954	0.000000	0.000000	0.241379	0.000000	0.000000	0.000000	0.655172	0.000000	0.000000
2023-07-14 16:55:00	国办函〔2023〕51号	0.635914	0.000000	0.090909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.909091
2023-07-13 20:57:00	国令第763号	0.685181	0.000000	0.000000	0.000000	0.000000	0.333333	0.222222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111111	0.000000	0.333333
2023-07-10 17:57:00	国函〔2023〕56号	0.729930	0.000000	0.000000	0.000000	0.000000	0.166667	0.416667	0.000000	0.083333	0.166667	0.000000	0.000000	0.000000	0.083333	0.000000	0.083333
2023-07-09 15:57:00	国令第762号	0.669927	0.000000	0.003257	0.000000	0.000000	0.000000	0.996743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2023-06-29 16:55:00	国发〔2023〕9号	0.676677	0.000000	0.260870	0.000000	0.000000	0.000000	0.217391	0.000000	0.000000	0.304348	0.000000	0.000000	0.130435	0.043478	0.043478	0.000000
2023-06-28 17:58:00	国令第761号	0.615306	0.000000	0.025180	0.000000	0.000000	0.007194	0.007194	0.000000	0.000000	0.899281	0.000000	0.000000	0.000000	0.028777	0.000000	0.032374
2023-06-16 16:57:00	国函〔2023〕48号	0.698461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285714	0.000000	0.000000	0.000000	0.000000	0.000000	0.571429	0.000000	0.142857
2023-06-06 20:55:00	国办发〔2023〕18号	0.677501	0.000000	0.037037	0.000000	0.000000	0.111111	0.351852	0.000000	0.000000	0.129630	0.037037	0.000000	0.074074	0.092593	0.000000	0.166667
2023-05-30 19:06:00	国办发〔2023〕17号	0.663138	0.000000	0.000000	0.000000	0.000000	0.657754	0.294118	0.000000	0.000000	0.000000	0.000000	0.000000	0.005348	0.000000	0.000000	0.042781
2023-05-24 16:55:00	国令第760号	0.687120	0.000000	0.687500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062500	0.062500	0.000000	0.187500
2023-04-26 18:07:32	国办发〔2023〕11号	0.651643	0.000000	0.000000	0.000000	0.000000	0.047619	0.904762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047619
2023-04-25 20:25:00	国办发〔2023〕10号	0.692666	0.000000	0.000000	0.000000	0.113636	0.000000	0.477273	0.000000	0.000000	0.068182	0.000000	0.000000	0.045455	0.159091	0.000000	0.136364
2023-04-14 15:00:00	国办发〔2023〕9号	0.618443	0.000000	0.000000	0.000000	0.000000	0.000000	0.960000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040000
2023-04-12 11:55:00	国令第759号	0.690962	0.000000	0.000000	0.000000	0.000000	0.215385	0.092308	0.000000	0.000000	0.169231	0.000000	0.000000	0.015385	0.338462	0.000000	0.169231
2023-03-24 11:55:00	国发〔2023〕7号	0.677024	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2023-03-22 16:55:00	国办发〔2023〕6号	0.640413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.333333	0.000000	0.000000	0.000000	0.666667
2023-03-21 16:55:00	国函〔2023〕23号	0.586666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2023-03-20 14:56:00	国发〔2023〕6号	0.717067	0.000000	0.000000	0.000000	0.000000	0.300000	0.100000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.400000	0.000000	0.000000
2023-03-20 14:55:00	国发〔2023〕5号	0.621560	0.000000	0.153846	0.000000	0.000000	0.153846	0.153846	0.000000	0.000000	0.153846	0.000000	0.000000	0.000000	0.076923	0.000000	0.307692
2023-03-15 16:55:00	国函〔2023〕24号	0.687610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2023-02-28 16:55:00	国办发〔2023〕3号	0.658378	0.000000	0.008457	0.000000	0.000000	0.887949	0.004228	0.000000	0.000000	0.000000	0.002114	0.006342	0.000000	0.002114	0.000000	0.088795
2023-02-02 17:55:00	国函〔2023〕9号	0.677354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
2023-01-04 14:57:00	国令第757号	0.686955	0.000000	0.000000	0.000000	0.000000	0.222222	0.185185	0.000000	0.000000	0.259259	0.000000	0.000000	0.000000	0.000000	0.000000	0.333333
