pubtime	pcode	sentiment_score	半导体电子	计算机通信互联网	新能源电力设备	汽车产业链	医药医疗	金融	地产建筑建材	机械设备高端制造	军工航空航天	有色金属资源	化工材料	消费食品家电轻工	交通运输物流	公用事业环保	综合其他
2025-06-03 19:00:00	国令第809号	0.662133	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2025-05-26 19:00:00	国令第808号	0.639002	0.000000	0.018587	0.000000	0.000000	0.000000	0.000000	0.018587	0.000000	0.762082	0.000000	0.000000	0.000000	0.182156	0.000000	0.018587
2025-05-14 11:00:00	国办发〔2025〕17号	0.725554	0.028169	0.098592	0.000000	0.000000	0.084507	0.281690	0.028169	0.000000	0.126761	0.028169	0.000000	0.056338	0.225352	0.000000	0.042254
2025-05-09 19:00:00	国办发〔2025〕18号	0.659352	0.000000	0.000000	0.000000	0.000000	0.294118	0.117647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.588235
2025-05-01 17:00:00	国令第807号	0.666805	0.000000	0.000000	0.000000	0.000000	0.000000	0.016949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016949	0.000000	0.966102
2025-04-25 17:00:00	国函〔2025〕40号	0.675741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.857143
2025-04-18 19:00:00	国令第806号	0.706560	0.000000	0.000000	0.000000	0.000000	0.000000	0.008197	0.000000	0.004098	0.000000	0.000000	0.024590	0.004098	0.909836	0.024590	0.024590
2025-04-10 17:00:00	国令第805号	0.664967	0.000000	0.000000	0.000000	0.000000	0.920635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.079365	0.000000	0.000000
2025-03-24 19:01:00	国令第803号	0.644974	0.000000	0.000000	0.000000	0.000000	0.125000	0.375000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.125000	0.125000	0.250000
2025-03-21 17:00:00	国办发〔2025〕12号	0.621366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2025-03-20 17:00:00	国办发〔2025〕11号	0.660116	0.000000	0.006173	0.000000	0.000000	0.870370	0.037037	0.000000	0.024691	0.000000	0.000000	0.006173	0.000000	0.000000	0.000000	0.055556
2025-03-19 17:00:00	国令第801号	0.683867	0.000000	0.000000	0.000000	0.000000	0.000000	0.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000
2025-02-19 17:00:00	国办函〔2025〕16号	0.651222	0.000000	0.000000	0.000000	0.000000	0.440000	0.200000	0.000000	0.120000	0.000000	0.000000	0.000000	0.040000	0.000000	0.000000	0.200000
2025-02-10 17:00:00	国令第799号	0.593517	0.000000	0.333333	0.000000	0.111111	0.055556	0.000000	0.055556	0.000000	0.055556	0.000000	0.000000	0.055556	0.222222	0.000000	0.111111
2025-02-05 19:00:00	国办发〔2025〕5号	0.673236	0.000000	0.085714	0.028571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.428571	0.200000	0.057143	0.200000
2025-01-27 19:00:00	国令第800号	0.669364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.400000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000
2025-01-24 19:00:00	国办发〔2025〕4号	0.687980	0.000000	0.105263	0.026316	0.000000	0.157895	0.605263	0.026316	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.078947
2025-01-22 17:00:03	国办函〔2025〕12号	0.681229	0.000000	0.083333	0.020833	0.041667	0.062500	0.145833	0.000000	0.041667	0.062500	0.000000	0.000000	0.041667	0.229167	0.062500	0.208333
2025-01-16 17:03:00	国办函〔2025〕3号	0.657161	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2025-01-15 19:00:00	国令第798号	0.660708	0.000000	0.000000	0.000000	0.000000	0.000000	0.923077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.076923
2025-01-13 19:00:00	国办发〔2025〕2号	0.698262	0.000000	0.044444	0.000000	0.000000	0.000000	0.111111	0.000000	0.000000	0.000000	0.000000	0.000000	0.688889	0.000000	0.000000	0.155556
2025-01-10 21:00:00	国函〔2025〕4号	0.596764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
2025-01-07 19:00:00	国办发〔2025〕1号	0.670446	0.000000	0.000000	0.000000	0.000000	0.000000	0.957447	0.007092	0.000000	0.000000	0.000000	0.000000	0.000000	0.007092	0.000000	0.028369
2025-01-03 17:00:00	国办发〔2024〕53号	0.685603	0.000000	0.009569	0.000000	0.000000	0.942584	0.014354	0.000000	0.009569	0.000000	0.000000	0.000000	0.004785	0.009569	0.000000	0.009569
