pubtime	pcode	sentiment_score	半导体电子	计算机通信互联网	新能源电力设备	汽车产业链	医药医疗	金融	地产建筑建材	机械设备高端制造	军工航空航天	有色金属资源	化工材料	消费食品家电轻工	交通运输物流	公用事业环保	综合其他
2019-08-06 14:55:00	国发〔2019〕15号	0.634365	0.039604	0.099010	0.000000	0.019802	0.099010	0.217822	0.009901	0.029703	0.178218	0.000000	0.000000	0.000000	0.237624	0.000000	0.069307
2019-08-06 14:55:00	国函〔2019〕68号	0.669162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2019-07-31 16:55:00	国办发〔2019〕37号	0.678221	0.000000	0.000000	0.000000	0.000000	0.880952	0.113095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005952
2019-07-24 16:56:00	国办函〔2019〕67号	0.657802	0.000000	0.035714	0.000000	0.000000	0.142857	0.214286	0.000000	0.000000	0.000000	0.000000	0.321429	0.000000	0.071429	0.000000	0.214286
2019-07-19 16:55:00	国办发〔2019〕34号	0.691536	0.000000	0.034483	0.000000	0.000000	0.000000	0.103448	0.827586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034483
2019-07-18 16:56:00	国办发〔2019〕36号	0.629903	0.000000	0.151515	0.000000	0.000000	0.696970	0.060606	0.000000	0.000000	0.000000	0.000000	0.000000	0.030303	0.000000	0.000000	0.060606
2019-07-16 16:55:00	国办发〔2019〕35号	0.672239	0.000000	0.347826	0.000000	0.000000	0.000000	0.173913	0.000000	0.000000	0.000000	0.000000	0.000000	0.086957	0.000000	0.000000	0.391304
2019-07-15 14:55:00	国办发〔2019〕32号	0.680917	0.000000	0.142857	0.000000	0.000000	0.357143	0.071429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.428571
2019-07-15 13:12:09	国发〔2019〕13号	0.656888	0.000000	0.000000	0.000000	0.000000	0.450000	0.150000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050000	0.000000	0.000000	0.350000
2019-07-10 16:55:00	国办发〔2019〕33号	0.691113	0.000000	0.007812	0.000000	0.015625	0.000000	0.000000	0.000000	0.000000	0.023438	0.000000	0.000000	0.000000	0.867188	0.000000	0.085938
2019-07-03 16:55:00	国办发〔2019〕31号	0.660284	0.000000	0.015873	0.000000	0.000000	0.000000	0.126984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.365079	0.015873	0.476190
2019-06-28 16:55:00	国发〔2019〕12号	0.695056	0.000000	0.015873	0.000000	0.000000	0.015873	0.079365	0.015873	0.000000	0.000000	0.000000	0.015873	0.007937	0.047619	0.000000	0.801587
2019-06-24 16:55:00	国办函〔2019〕51号	0.664802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.285714	0.000000	0.571429
2019-06-19 16:55:00	国办发〔2019〕29号	0.670574	0.000000	0.013889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013889	0.000000	0.000000	0.000000	0.000000	0.000000	0.972222
2019-06-10 16:55:00	国令第717号	0.686160	0.000000	0.071429	0.000000	0.000000	0.857143	0.071429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-06-04 16:55:00	国办发〔2019〕28号	0.695402	0.000000	0.021164	0.000000	0.000000	0.851852	0.052910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074074
2019-06-03 16:55:00	国办发〔2019〕27号	0.670347	0.000000	0.000000	0.000000	0.000000	0.000000	0.130952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.869048
2019-05-31 16:55:00	国办发〔2019〕26号	0.691842	0.000000	0.000000	0.000000	0.000000	0.000000	0.882353	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.117647
2019-05-28 16:55:00	国发〔2019〕11号	0.688622	0.000000	0.055556	0.000000	0.000000	0.111111	0.500000	0.018519	0.074074	0.000000	0.000000	0.000000	0.018519	0.092593	0.000000	0.129630
2019-05-24 16:55:00	国办发〔2019〕24号	0.675965	0.000000	0.133333	0.000000	0.000000	0.000000	0.233333	0.033333	0.033333	0.000000	0.000000	0.066667	0.000000	0.000000	0.033333	0.466667
2019-05-21 16:55:00	国办发〔2019〕23号	0.626027	0.000000	0.064935	0.000000	0.025974	0.000000	0.090909	0.012987	0.000000	0.000000	0.000000	0.012987	0.000000	0.766234	0.000000	0.025974
2019-05-14 16:55:00	国函〔2019〕45号	0.721057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
2019-05-14 16:55:00	国函〔2019〕44号	0.713948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	0.500000
2019-05-14 16:55:00	国函〔2019〕46号	0.717679	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-05-11 14:55:00	国办发〔2019〕18号	0.667616	0.000000	0.000000	0.000000	0.000000	0.161290	0.354839	0.000000	0.000000	0.096774	0.000000	0.000000	0.064516	0.161290	0.000000	0.161290
2019-05-10 16:55:00	国办发〔2019〕20号	0.686655	0.000000	0.000000	0.000000	0.000000	0.032258	0.322581	0.000000	0.032258	0.000000	0.064516	0.000000	0.064516	0.064516	0.000000	0.419355
2019-05-09 16:55:00	国办发〔2019〕15号	0.669696	0.000000	0.190476	0.000000	0.000000	0.238095	0.095238	0.000000	0.000000	0.000000	0.000000	0.047619	0.047619	0.000000	0.000000	0.380952
2019-05-07 16:55:00	国办发〔2019〕16号	0.656513	0.000000	0.046875	0.046875	0.046875	0.000000	0.015625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.703125	0.015625	0.125000
2019-04-30 16:55:00	国令第716号	0.678666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-04-30 14:55:00	国函〔2019〕38号	0.738168	0.000000	0.058824	0.000000	0.000000	0.000000	0.058824	0.000000	0.000000	0.500000	0.000000	0.000000	0.000000	0.323529	0.029412	0.029412
2019-04-29 16:55:00	国办发〔2019〕14号	0.631574	0.000000	0.050000	0.000000	0.000000	0.350000	0.150000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000
2019-04-28 16:55:00	国发〔2019〕9号	0.699415	0.000000	0.200000	0.000000	0.000000	0.000000	0.600000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000
2019-04-18 16:55:00	None	0.673493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-04-15 16:56:00	国令第711号	0.624884	0.000000	0.400000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.100000	0.300000
2019-04-11 16:55:00	国办函〔2019〕35号	0.591079	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-04-09 10:55:00	国办函〔2019〕30号	0.666495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	0.000000	0.500000
2019-04-04 14:55:00	国办发〔2019〕13号	0.673567	0.000000	0.000000	0.000000	0.000000	0.060000	0.860000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080000
2019-04-02 16:55:00	国办函〔2019〕27号	0.656827	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-04-01 16:55:00	国函〔2019〕30号	0.676775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
2019-03-25 14:55:00	国办发〔2019〕10号	0.659548	0.000000	0.000000	0.000000	0.000000	0.343511	0.641221	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015267
2019-03-23 15:11:35	国函〔2005〕20号	0.546608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.857143	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000
2019-03-23 15:00:40	国函〔2005〕36号	0.255623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
2019-03-23 14:57:37	国办函〔2004〕20号	0.700714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.857143
2019-03-23 14:55:07	国函〔2005〕19号	0.639481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-03-23 14:46:38	国函〔2005〕18号	0.663929	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.857143	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000
2019-03-23 14:44:22	国函〔2004〕95号	0.620907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.833333	0.000000	0.000000
2019-03-23 14:41:22	国函〔2004〕97号	0.752982	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.750000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000
2019-03-23 14:37:56	国函〔2004〕87号	0.706577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2019-03-23 14:33:54	国函〔2004〕86号	0.624179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-03-23 14:30:30	国函〔2004〕81号	0.419951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.714286	0.000000	0.000000	0.000000	0.285714	0.000000	0.000000
2019-03-23 14:17:32	国函〔2004〕16号	0.572460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.800000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000
2019-03-23 14:04:20	国函〔2004〕3号	0.627047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.875000	0.000000	0.000000	0.000000	0.125000	0.000000	0.000000
2019-03-19 16:01:34	国办函〔2006〕87号	0.643023	0.000000	0.076923	0.000000	0.000000	0.000000	0.153846	0.000000	0.000000	0.000000	0.000000	0.000000	0.615385	0.000000	0.153846	0.000000
2019-03-19 15:49:07	国函〔2006〕105号	0.691908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.857143	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000
2019-03-19 15:43:12	国函〔2006〕81号	0.652422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
2019-03-19 15:36:59	国函〔2006〕80号	0.675245	0.000000	0.000000	0.000000	0.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.666667	0.000000	0.000000
2019-03-19 15:30:02	国函〔2006〕76号	0.714755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.833333	0.000000	0.000000
2019-03-19 15:21:13	国函〔2006〕74号	0.728574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.857143	0.000000	0.000000
2019-03-19 15:14:20	国函〔2006〕64号	0.637780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-03-19 15:03:16	国函〔2006〕56号	0.640145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2019-03-19 14:49:46	国函〔2006〕50号	0.640786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285714	0.000000	0.000000	0.000000	0.714286	0.000000	0.000000
2019-03-19 14:43:33	国函〔2006〕13号	0.658073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2019-03-19 14:37:50	国函〔2005〕91号	0.766087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.333333	0.000000	0.000000	0.000000	0.666667	0.000000	0.000000
2019-03-19 14:26:20	国办发〔2006〕80号	0.658304	0.000000	0.090909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.909091
2019-03-19 14:22:36	国函〔2005〕62号	0.671241	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2019-03-19 14:13:38	国函〔2005〕61号	0.689386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285714	0.000000	0.000000	0.000000	0.714286	0.000000	0.000000
2019-03-19 14:05:39	国发〔2004〕24号	0.641888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.184211	0.000000	0.052632	0.000000	0.210526	0.315789	0.236842
2019-03-14 16:55:27	国办函〔2019〕22号	0.451578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
2019-03-04 16:50:04	国办函〔2019〕20号	0.630257	0.000000	0.000000	0.000000	0.000000	0.250000	0.125000	0.000000	0.000000	0.125000	0.000000	0.000000	0.000000	0.250000	0.000000	0.250000
2019-03-01 14:55:00	国令第708号	0.640140	0.000000	0.062500	0.000000	0.000000	0.062500	0.000000	0.312500	0.000000	0.000000	0.000000	0.000000	0.000000	0.437500	0.000000	0.125000
2019-02-26 16:28:00	国函〔2019〕19号	0.641139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-02-15 13:55:00	国发〔2019〕5号	0.670186	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.714286
2019-02-14 16:55:00	国办发〔2019〕6号	0.663484	0.000000	0.000000	0.000000	0.000000	0.000000	0.932515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.067485
2019-02-13 15:55:00	国发〔2019〕4号	0.656138	0.000000	0.018182	0.000000	0.000000	0.000000	0.012121	0.000000	0.018182	0.006061	0.000000	0.000000	0.000000	0.000000	0.000000	0.945455
2019-01-30 14:56:00	国办发〔2019〕4号	0.676305	0.000000	0.007353	0.000000	0.000000	0.867647	0.044118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080882
2019-01-25 16:55:00	国发〔2019〕3号	0.690173	0.000000	0.013889	0.000000	0.083333	0.083333	0.013889	0.000000	0.041667	0.041667	0.000000	0.000000	0.013889	0.069444	0.013889	0.625000
2019-01-22 08:55:00	国办发〔2019〕3号	0.670800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.058824	0.000000	0.000000	0.000000	0.058824	0.000000	0.000000	0.000000	0.882353
2019-01-21 10:55:00	国办发〔2018〕128号	0.699986	0.000000	0.018018	0.036036	0.036036	0.072072	0.054054	0.117117	0.000000	0.000000	0.054054	0.090090	0.027027	0.063063	0.018018	0.414414
2019-01-17 14:55:00	国办发〔2019〕2号	0.615238	0.000000	0.000000	0.000000	0.000000	0.810811	0.175676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013514
2019-01-14 16:55:40	国办发〔2018〕129号	0.695025	0.000000	0.008197	0.000000	0.000000	0.016393	0.032787	0.000000	0.000000	0.000000	0.000000	0.000000	0.385246	0.139344	0.000000	0.418033
2019-01-08 16:55:00	国办发〔2018〕126号	0.618560	0.000000	0.000000	0.000000	0.000000	0.000000	0.800000	0.033333	0.000000	0.000000	0.000000	0.000000	0.033333	0.000000	0.000000	0.133333
2019-01-08 15:55:00	国发〔2018〕44号	0.686202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2019-01-03 16:55:00	国办发〔2018〕127号	0.655912	0.000000	0.000000	0.000000	0.000000	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000
2019-01-03 16:50:17	国办发〔2018〕118号	0.682310	0.000000	0.700000	0.000000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000
2019-01-02 14:55:00	国函〔2018〕159号	0.691818	0.000000	0.058824	0.029412	0.000000	0.058824	0.029412	0.323529	0.000000	0.029412	0.000000	0.000000	0.000000	0.117647	0.117647	0.235294
